run_id,fault_type,scenario,data_source,t_rel,req_count,err_rate,p50_ms,p95_ms,max_ms,active_pods,p50_ratio,tail_ratio
run_memleak_test,memory_leak,1,measured,4.4,42,0.0238,155.8,290.1,324.2,3,0.952,1.862
run_memleak_test,memory_leak,1,measured,5.4,42,0.0,153.0,323.5,349.7,3,0.935,2.114
run_memleak_test,memory_leak,1,measured,6.4,42,0.0,144.0,233.2,278.3,3,0.88,1.619
run_memleak_test,memory_leak,1,measured,7.4,42,0.0,298.4,618.8,726.1,3,1.823,2.074
run_memleak_test,memory_leak,1,measured,8.4,42,0.0238,403.3,772.3,830.4,3,2.464,1.915
run_memleak_test,memory_leak,1,measured,9.4,42,0.0714,184.5,866.4,907.3,3,1.127,4.696
run_memleak_test,memory_leak,1,measured,10.4,42,0.0238,219.9,881.6,921.6,3,1.343,4.009
run_memleak_test,memory_leak,1,measured,11.4,42,0.0,279.5,1016.9,1592.6,3,1.707,3.638
run_memleak_test,memory_leak,1,measured,12.4,42,0.0238,732.5,1272.1,1407.3,3,4.475,1.737
run_memleak_test,memory_leak,1,measured,13.4,42,0.0,1228.1,1667.8,1794.6,3,7.502,1.358
run_memleak_test,memory_leak,1,measured,14.4,42,0.0,1190.3,1898.7,1945.8,3,7.271,1.595
run_memleak_test,memory_leak,1,measured,15.4,42,0.0,1524.8,1952.0,2027.9,3,9.315,1.28
run_memleak_test,memory_leak,1,measured,16.4,42,0.0476,1908.2,2915.8,3027.1,3,11.657,1.528
run_memleak_test,memory_leak,1,measured,17.4,42,0.0,2189.9,3485.1,3623.5,3,13.378,1.591
run_memleak_test,memory_leak,1,measured,18.4,42,0.0,2780.6,4616.6,4806.5,3,16.986,1.66
run_memleak_test,memory_leak,1,measured,19.4,42,0.119,2872.0,5016.5,5025.3,3,17.544,1.747
run_memleak_test,memory_leak,1,measured,20.4,42,0.3333,4310.0,5014.8,5018.4,2,26.329,1.164
run_memleak_test,memory_leak,1,measured,21.4,42,0.6429,5013.1,5021.6,5023.8,2,30.624,1.002
run_memleak_test,memory_leak,1,measured,22.4,42,0.619,5010.6,5017.4,5020.1,1,30.608,1.001
run_memleak_test,memory_leak,1,measured,23.4,42,0.7381,5014.8,5026.3,5029.4,1,30.634,1.002
run_memleak_test,memory_leak,1,measured,24.4,42,0.6905,5012.1,5018.7,5028.1,2,30.618,1.001
run_memleak_test,memory_leak,1,measured,25.4,42,0.8571,5015.0,5042.4,5066.6,1,30.635,1.005
run_memleak_test,memory_leak,1,measured,26.4,42,1.0,5013.7,5023.4,5055.2,0,30.627,1.002
run_memleak_test,memory_leak,1,measured,27.4,35,1.0,5011.7,5073.3,5124.2,0,30.615,1.012
run_memleak_test,memory_leak,1,measured,28.4,38,1.0,5011.4,5016.6,5024.3,0,30.613,1.001
run_memleak_test,memory_leak,1,measured,29.4,38,1.0,5020.8,5047.2,5054.4,0,30.671,1.005
run_memleak_test,memory_leak,1,measured,30.4,40,1.0,5022.8,5035.6,5048.4,0,30.683,1.003
run_memleak_test,memory_leak,1,measured,31.4,42,1.0,5021.8,5054.5,5064.4,0,30.677,1.007
run_memleak_test,memory_leak,1,measured,32.4,34,1.0,5016.0,5063.0,5153.1,0,30.641,1.009
run_memleak_test,memory_leak,1,measured,33.4,39,1.0,5014.5,5024.7,5052.9,0,30.632,1.002
run_memleak_test,memory_leak,1,measured,34.4,43,0.9767,5021.3,5105.1,5140.3,1,30.674,1.017
run_memleak_test,memory_leak,1,measured,35.4,40,1.0,5031.7,5079.3,5205.0,0,30.737,1.009
run_memleak_test,memory_leak,1,measured,36.4,44,1.0,5248.6,5943.0,6135.4,0,32.062,1.132
run_memleak_test,memory_leak,1,measured,37.4,37,0.973,5166.3,5450.9,5747.9,1,31.56,1.055
run_memleak_test,memory_leak,1,measured,38.4,37,1.0,5281.0,5667.1,5966.7,0,32.26,1.073
run_memleak_test,memory_leak,1,measured,39.4,39,1.0,5091.5,5276.1,5344.2,0,31.103,1.036
run_memleak_test,memory_leak,1,measured,40.4,42,1.0,5038.1,5138.6,5184.6,0,30.776,1.02
run_memleak_test,memory_leak,1,measured,41.4,32,0.9375,5138.7,7301.5,7321.5,2,31.391,1.421
run_memleak_test,memory_leak,1,measured,42.4,75,0.9733,7767.5,8468.7,8917.9,2,47.45,1.09
run_memleak_test,memory_leak,1,measured,43.4,30,1.0,7089.6,7760.0,7898.9,0,43.308,1.095
run_memleak_test,memory_leak,1,measured,44.4,63,0.9841,6566.2,7179.3,7296.4,1,40.111,1.093
run_memleak_test,memory_leak,1,measured,45.4,50,0.96,5765.4,6227.6,6266.9,2,35.219,1.08
run_memleak_test,memory_leak,1,measured,46.4,25,1.0,5198.6,5375.8,5508.1,0,31.757,1.034
run_memleak_test,memory_leak,1,measured,47.4,7,0.8571,5026.3,5106.1,5106.1,1,30.704,1.016
run_memleak_test,memory_leak,1,measured,48.4,3,1.0,5026.5,5034.3,5034.3,0,30.706,1.002
run_memleak_test,memory_leak,1,measured,49.4,12,1.0,5045.4,5125.0,5275.5,0,30.821,1.016
run_memleak_test,memory_leak,1,measured,50.4,85,0.9882,5885.7,5982.9,6025.9,1,35.954,1.017
run_memleak_test,memory_leak,1,measured,51.4,120,1.0,5792.7,5850.4,5898.8,0,35.386,1.01
run_memleak_test,memory_leak,1,measured,52.4,27,1.0,5145.1,5319.8,5344.3,0,31.43,1.034
run_memleak_test,memory_leak,1,measured,53.4,4,1.0,5024.3,5026.1,5026.1,0,30.692,1.0
run_memleak_test,memory_leak,1,measured,54.4,11,1.0,5020.0,5042.8,5042.8,0,30.666,1.005
run_memleak_test,memory_leak,1,measured,55.4,3,1.0,5017.1,5023.2,5023.2,0,30.648,1.001
run_memleak_test,memory_leak,1,measured,56.4,89,1.0,5058.5,5155.7,5238.8,0,30.901,1.019
run_memleak_test,memory_leak,1,measured,57.4,100,1.0,5027.7,5050.1,5073.4,0,30.713,1.004
run_memleak_test,memory_leak,1,measured,58.4,5,1.0,5014.8,5027.6,5027.6,0,30.634,1.003
run_memleak_test,memory_leak,1,measured,59.4,9,1.0,5036.5,5079.7,5079.7,0,30.767,1.009
run_memleak_test,memory_leak,1,measured,60.4,3,1.0,5091.2,5103.2,5103.2,0,31.101,1.002
run_memleak_test,memory_leak,1,measured,61.4,79,0.9873,5352.8,6859.7,7005.1,1,32.699,1.282
run_memleak_test,memory_leak,1,measured,62.4,128,0.9844,6350.0,6888.8,6940.9,2,38.79,1.085
run_memleak_test,memory_leak,1,measured,63.4,10,1.0,5560.4,5864.0,5864.0,0,33.967,1.055
run_memleak_test,memory_leak,1,measured,64.4,12,1.0,5058.5,5100.1,5100.5,0,30.901,1.008
run_memleak_test,memory_leak,1,measured,65.4,3,1.0,5462.3,5491.9,5491.9,0,33.368,1.005
run_memleak_test,memory_leak,1,measured,66.4,15,1.0,5025.8,5062.9,5117.1,0,30.701,1.007
run_memleak_test,memory_leak,1,measured,67.4,27,1.0,5088.5,6805.6,6822.5,0,31.084,1.337
